0.0476561,0.31901,0.0381572,0.350977,0.0381572,0.350977
0.0459997,0.590086,0.0382204,0.352905,0.0382204,0.352905
0.0459997,0.590086,0.0382827,0.354803,0.0382827,0.354803
0.0459997,0.590086,0.0383439,0.35667,0.0383439,0.35667
0.0623918,0.310429,0.0385333,0.356306,0.0385333,0.356306
0.0452199,0.264736,0.0385855,0.35559,0.0385855,0.35559
0.0452199,0.264736,0.0386369,0.354886,0.0386369,0.354886
0.0421561,0.221985,0.038664,0.353864,0.038664,0.353864
0.0360051,0.346693,0.0386437,0.353809,0.0386437,0.353809
0.0360051,0.346693,0.0386237,0.353755,0.0386237,0.353755
0.0339918,0.305765,0.0385889,0.353394,0.0385889,0.353394
0.0269571,0.359249,0.0385021,0.353438,0.0385021,0.353438
0.0241971,0.318408,0.0383961,0.353178,0.0383961,0.353178
0.0241971,0.318408,0.0382917,0.352923,0.0382917,0.352923
0.0312243,0.466972,0.0382401,0.353755,0.0382401,0.353755
0.0273301,0.466198,0.0381611,0.35457,0.0381611,0.35457
0.0273301,0.466198,0.0380831,0.355373,0.0380831,0.355373
0.0297833,0.395648,0.0380239,0.355661,0.0380239,0.355661
0.0331068,0.413163,0.037989,0.356069,0.037989,0.356069
0.0331068,0.413163,0.0379546,0.356471,0.0379546,0.356471
0.0255124,0.279517,0.0378676,0.355933,0.0378676,0.355933
0.038137,0.293299,0.0378695,0.355498,0.0378695,0.355498
0.038137,0.293299,0.0378713,0.355069,0.0378713,0.355069
0.047884,0.345305,0.0379399,0.355002,0.0379399,0.355002
0.0485914,0.549074,0.0380124,0.356322,0.0380124,0.356322
0.0485914,0.549074,0.0380838,0.357624,0.0380838,0.357624
0.0418018,0.464503,0.0381088,0.358342,0.0381088,0.358342
0.0479418,0.316674,0.0381743,0.358064,0.0381743,0.358064
0.0398791,0.361454,0.0381856,0.358086,0.0381856,0.358086
0.0354903,0.36281,0.0381679,0.358117,0.0381679,0.358117
0.0273482,0.283177,0.0380972,0.357628,0.0380972,0.357628
0.0273482,0.283177,0.0380274,0.357144,0.0380274,0.357144
0.0273482,0.283177,0.0379585,0.356667,0.0379585,0.356667
0.0210609,0.209235,0.0378502,0.355722,0.0378502,0.355722
0.0262709,0.249817,0.0377764,0.355047,0.0377764,0.355047
0.0262709,0.249817,0.0377036,0.354381,0.0377036,0.354381
0.0261937,0.244371,0.0376312,0.353689,0.0376312,0.353689
0.0261937,0.244371,0.0375597,0.353006,0.0375597,0.353006
0.0232492,0.287713,0.0374708,0.352601,0.0374708,0.352601
0.0192626,0.367566,0.0373584,0.352693,0.0373584,0.352693
0.0192626,0.367566,0.0372474,0.352784,0.0372474,0.352784
0.0254924,0.356851,0.0371757,0.352809,0.0371757,0.352809
0.0314771,0.272902,0.0371412,0.352325,0.0371412,0.352325
0.0314771,0.272902,0.0371071,0.351846,0.0371071,0.351846
0.0314771,0.272902,0.0370734,0.351374,0.0370734,0.351374
0.0355501,0.157501,0.0370643,0.35022,0.0370643,0.35022
0.0291559,0.188254,0.0370175,0.349261,0.0370175,0.349261
0.0291559,0.188254,0.0369713,0.348314,0.0369713,0.348314
0.0220014,0.142155,0.0368837,0.347109,0.0368837,0.347109
0.0232526,0.207153,0.0368045,0.346295,0.0368045,0.346295
0.0232526,0.207153,0.0367261,0.345491,0.0367261,0.345491
0.0206366,0.158828,0.0366337,0.344418,0.0366337,0.344418
0.0206099,0.169301,0.0365421,0.343417,0.0365421,0.343417
0.0206099,0.169301,0.0364516,0.342428,0.0364516,0.342428
0.0206099,0.169301,0.0363621,0.34145,0.0363621,0.34145
0.026498,0.261236,0.0363067,0.340999,0.0363067,0.340999
0.0266349,0.170838,0.0362526,0.340048,0.0362526,0.340048
0.0266349,0.170838,0.0361992,0.339108,0.0361992,0.339108
0.0204822,0.159635,0.0361124,0.338117,0.0361124,0.338117
0.0168408,0.154776,0.0360065,0.337109,0.0360065,0.337109
0.0168408,0.154776,0.0359017,0.336113,0.0359017,0.336113
0.0168408,0.154776,0.0357982,0.335128,0.0357982,0.335128
0.0075701,0.129843,0.0356456,0.334018,0.0356456,0.334018
0.0075701,0.129843,0.0354946,0.33292,0.0354946,0.33292
0.0075701,0.129843,0.0353453,0.331834,0.0353453,0.331834
0.0267752,0.287721,0.0352997,0.3316,0.0352997,0.3316
0.0306351,0.177956,0.035275,0.330787,0.035275,0.330787
0.0306351,0.177956,0.0352506,0.329982,0.0352506,0.329982
0.0238691,0.174392,0.035191,0.329168,0.035191,0.329168
0.022789,0.25458,0.0351264,0.328779,0.0351264,0.328779
0.022789,0.25458,0.0350625,0.328395,0.0350625,0.328395
0.0298298,0.414869,0.0350355,0.328841,0.0350355,0.328841
0.0428368,0.402336,0.0350755,0.329217,0.0350755,0.329217
0.0428368,0.402336,0.0351151,0.32959,0.0351151,0.32959
0.0533397,0.439867,0.0352076,0.33015,0.0352076,0.33015
0.0638777,0.450883,0.0353524,0.33076,0.0353524,0.33076
0.0638777,0.450883,0.0354958,0.331364,0.0354958,0.331364
0.0734314,0.674704,0.0356855,0.33308,0.0356855,0.33308
0.0496299,0.496979,0.0357548,0.333896,0.0359336,0.335565
0.0496299,0.496979,0.0358235,0.334703,0.0361818,0.33805
0.0496299,0.496979,0.0358915,0.335502,0.0361558,0.336064
0.0496299,0.496979,0.0359589,0.336294,0.0362758,0.333937
0.0365245,0.341568,0.0359616,0.33632,0.0361371,0.332473
0.036206,0.272192,0.0359628,0.336008,0.0359387,0.329491
0.036206,0.272192,0.035964,0.3357,0.0358505,0.328436
0.036206,0.272192,0.0359652,0.335395,0.0355861,0.326099
0.036206,0.272192,0.0359663,0.335092,0.0353173,0.325335
0.036206,0.272192,0.0359675,0.334793,0.0351856,0.324255
0.0677441,0.641114,0.0361181,0.336245,0.0352391,0.324879
0.0564256,0.537168,0.0362139,0.337192,0.0353578,0.326233
0.0449926,0.270511,0.0362551,0.336879,0.0353922,0.326226
0.0362374,0.343594,0.036255,0.336911,0.0353707,0.326627
0.0348658,0.34777,0.0362485,0.336961,0.0354035,0.327401
0.0265971,0.19014,0.0362038,0.336282,0.0353942,0.325768
0.0274612,0.221298,0.0361636,0.335752,0.0352751,0.323687
0.0233532,0.182411,0.0361048,0.335048,0.0351307,0.322464
0.0262736,0.344979,0.0360599,0.335094,0.0349563,0.321575
0.0253366,0.165643,0.0360112,0.334323,0.0347968,0.320095
0.022832,0.154425,0.0359515,0.333509,0.0346617,0.31806
0.0205045,0.163395,0.0358819,0.332743,0.0345031,0.316254
0.0181009,0.127611,0.0358022,0.331823,0.0343012,0.315309
0.015877,0.128602,0.0357133,0.330916,0.0340881,0.314368
0.0162041,0.0941328,0.0356265,0.329864,0.0338623,0.311757
0.0121882,0.145844,0.0355228,0.329049,0.0335874,0.311149
0.0135585,0.114458,0.0354261,0.328104,0.0333194,0.310384
0.0134646,0.111362,0.0353298,0.327153,0.0330508,0.309604
0.0134646,0.111362,0.0352343,0.326211,0.0327823,0.308823
0.013835,0.0779021,0.0351412,0.325131,0.0326178,0.307717
0.0135963,0.157822,0.035048,0.324407,0.0322981,0.30396
0.0135035,0.128197,0.0349551,0.323561,0.032074,0.303328
0.0126062,0.141247,0.0348592,0.322779,0.0319577,0.302213
0.0120812,0.130691,0.0347618,0.321958,0.0318958,0.301783
0.0120812,0.130691,0.0346653,0.321144,0.0318133,0.30084
0.0168518,0.190972,0.0345898,0.320593,0.031794,0.300808
0.0152998,0.200275,0.0345085,0.320085,0.0317861,0.300721
0.0152802,0.164962,0.0344277,0.319433,0.031778,0.300458
0.0391084,0.183435,0.0344473,0.318864,0.0319021,0.30047
0.0391084,0.183435,0.0344667,0.3183,0.0320379,0.30067
0.0362327,0.216757,0.034474,0.317878,0.0321593,0.301036
0.0608033,0.436828,0.0345828,0.31837,0.0323982,0.302291
0.0608033,0.436828,0.0346907,0.318857,0.0325879,0.303192
0.0360464,0.325665,0.0346963,0.318885,0.0326538,0.303536
0.0360464,0.325665,0.0347018,0.318913,0.0327382,0.304478
0.0360464,0.325665,0.0347072,0.318941,0.0328316,0.305132
0.0317298,0.398424,0.0346952,0.319262,0.0329034,0.306151
0.0391693,0.185002,0.0347132,0.318721,0.0330124,0.306102
0.0391693,0.185002,0.0347311,0.318184,0.0330938,0.305706
0.0302197,0.239677,0.0347131,0.31787,0.0331397,0.305877
0.036603,0.0748526,0.0347206,0.316902,0.0332175,0.305223
0.036603,0.0748526,0.0347281,0.315941,0.0332766,0.304711
0.0383241,0.416068,0.0347423,0.316337,0.0333927,0.305824
0.0359148,0.286448,0.0347469,0.316219,0.0334967,0.306288
0.0359148,0.286448,0.0347515,0.316103,0.0335733,0.306406
0.0337877,0.173121,0.0347477,0.315544,0.0336357,0.306268
0.0324783,0.280436,0.0347389,0.315407,0.0336915,0.306667
0.0395898,0.367754,0.0347577,0.31561,0.0337997,0.307379
0.0397722,0.301932,0.034777,0.315557,0.033914,0.307908
0.0283464,0.275291,0.0347523,0.315403,0.0339844,0.308298
0.0283464,0.275291,0.0347278,0.315249,0.0340548,0.308688
0.0282759,0.331989,0.0347031,0.315313,0.0340424,0.30897
0.0202371,0.177769,0.0346481,0.31479,0.0339899,0.308481
0.0369967,0.252791,0.034657,0.314555,0.0340211,0.308368
0.0369967,0.252791,0.0346659,0.314322,0.0339751,0.307068
0.0379975,0.257724,0.0346784,0.314109,0.0339341,0.305793
0.030646,0.186218,0.0346633,0.31363,0.0338564,0.304161
0.030646,0.186218,0.0346483,0.313155,0.033787,0.30343
0.0299781,0.185971,0.0346309,0.312682,0.0336735,0.301364
0.0392455,0.534768,0.034648,0.313504,0.0336063,0.301043
0.0392455,0.534768,0.034665,0.314321,0.0335742,0.301206
0.0392455,0.534768,0.0346818,0.315131,0.0335534,0.301335
0.0287128,0.32479,0.03466,0.315167,0.0334996,0.30054
0.0287128,0.32479,0.0346383,0.315202,0.0334634,0.301113
0.0287128,0.32479,0.0346167,0.315237,0.0333681,0.301044
0.0188674,0.374672,0.0345597,0.315452,0.033303,0.302027
0.0223294,0.285893,0.0345155,0.315345,0.0332553,0.302567
0.0223294,0.285893,0.0344717,0.315239,0.0332227,0.302734
0.0272827,0.223206,0.0344459,0.31491,0.0332353,0.302949
0.0237114,0.116702,0.0344076,0.314202,0.03323,0.302632
0.0237114,0.116702,0.0343695,0.313499,0.0332247,0.302315
0.0268898,0.231042,0.034343,0.313206,0.0332429,0.302794
0.0272373,0.21961,0.0343179,0.312876,0.0332241,0.301708
0.0272373,0.21961,0.0342929,0.312547,0.0332172,0.301109
0.0272373,0.21961,0.0342682,0.312221,0.0331861,0.300253
0.0162575,0.14079,0.0342052,0.311622,0.0331,0.299004
0.0162575,0.14079,0.0341427,0.311027,0.0330249,0.298246
0.0159939,0.113952,0.0340797,0.310342,0.0329727,0.297182
0.015001,0.20078,0.0340136,0.309963,0.0329156,0.296553
0.014944,0.171093,0.0339479,0.309484,0.0328581,0.295776
0.014944,0.171093,0.0338826,0.309009,0.0326825,0.294093
0.0211405,0.1492,0.0338389,0.308461,0.032474,0.292838
0.0172561,0.160092,0.0337823,0.307955,0.0322536,0.292156
0.0172561,0.160092,0.0337261,0.307452,0.0319703,0.290086
0.0191591,0.119585,0.0336767,0.306815,0.0318513,0.287373
0.0214697,0.263648,0.0336355,0.306669,0.0317901,0.285331
0.0214697,0.263648,0.0335945,0.306525,0.0317288,0.283289
0.0183958,0.250604,0.0335435,0.306337,0.0316403,0.282279
0.0335474,0.243085,0.0335436,0.306125,0.0316275,0.281232
0.0335474,0.243085,0.0335436,0.305915,0.0316146,0.280185
0.0303232,0.259426,0.0335329,0.305761,0.0315756,0.27938
0.0339585,0.321051,0.0335343,0.305811,0.0314885,0.279873
0.0340068,0.307237,0.0335358,0.305816,0.0314016,0.280296
0.0340068,0.307237,0.0335374,0.305821,0.0313146,0.280719
0.0255099,0.231476,0.0335111,0.305577,0.0312458,0.280436
0.0255099,0.231476,0.0334849,0.305335,0.0312196,0.280506
0.0255099,0.231476,0.0334589,0.305094,0.0311935,0.280577
0.0221554,0.239129,0.0334222,0.30488,0.0311458,0.280682
0.0222134,0.215884,0.033386,0.304592,0.031088,0.280278
0.0205604,0.234493,0.0333446,0.304366,0.0310219,0.279968
0.0111328,0.18478,0.0332732,0.303982,0.0309087,0.279409
0.0111328,0.18478,0.0332022,0.303599,0.0307902,0.279776
0.0111328,0.18478,0.0331317,0.30322,0.0306456,0.278334
0.0353078,0.408526,0.0331386,0.303555,0.0305994,0.279161
0.0335395,0.365062,0.0331399,0.30375,0.0305836,0.279241
0.0335395,0.365062,0.0331412,0.303945,0.0305677,0.27932
0.0294291,0.233582,0.0331295,0.303723,0.0305703,0.279507
0.0265845,0.185993,0.0331089,0.303352,0.0304305,0.277291
0.0265845,0.185993,0.0330884,0.302984,0.0302907,0.275075
0.024014,0.250906,0.0330601,0.302822,0.0301443,0.273449
0.016237,0.184608,0.0330077,0.302453,0.0299872,0.272777
0.016237,0.184608,0.0329556,0.302087,0.0298301,0.272105
0.016237,0.184608,0.0329038,0.301724,0.029673,0.271433
0.0159254,0.176308,0.0328514,0.301337,0.0295226,0.269364
0.0239778,0.304502,0.0328241,0.301346,0.0294125,0.267936
0.0239778,0.304502,0.032797,0.301356,0.0293024,0.266508
0.0300335,0.184812,0.0327885,0.301,0.0291406,0.26588
0.0241494,0.156969,0.0327622,0.300561,0.0290353,0.265341
0.0241494,0.156969,0.032736,0.300124,0.0289299,0.264803
0.0216673,0.133673,0.0327025,0.29962,0.0288275,0.264361
0.0174974,0.185498,0.0326565,0.299275,0.0287349,0.263555
0.0159859,0.19677,0.0326063,0.298966,0.0286348,0.262805
0.0124347,0.136555,0.0325457,0.298478,0.0285271,0.261959
0.0124347,0.136555,0.0324855,0.297994,0.0284544,0.260846
0.0124347,0.136555,0.0324257,0.297512,0.0283956,0.259937
0.0186232,0.199684,0.0323846,0.297221,0.0283678,0.259343
0.0198562,0.200646,0.0323474,0.296934,0.0283109,0.258011
0.0198562,0.200646,0.0323105,0.296649,0.0282735,0.256684
0.0172173,0.195171,0.0322659,0.29635,0.028223,0.255329
0.0189457,0.266474,0.0322268,0.296262,0.0281688,0.254683
0.0189457,0.266474,0.0321878,0.296175,0.028098,0.253949
0.0259962,0.475722,0.0321697,0.2967,0.0280624,0.254262
0.0229094,0.321352,0.0321427,0.296771,0.0280494,0.254471
0.0240071,0.245225,0.0321191,0.296622,0.0279788,0.254231
0.0258298,0.323668,0.0321008,0.2967,0.0279172,0.254383
0.0291457,0.315642,0.0320923,0.296755,0.0278235,0.254234
0.0291457,0.315642,0.0320838,0.296809,0.0277263,0.253067
0.0291457,0.315642,0.0320754,0.296863,0.0276291,0.2519
0.0354703,0.379992,0.0320851,0.297101,0.0275974,0.251477
0.0244408,0.177528,0.0320632,0.29676,0.0274799,0.250782
0.0244408,0.177528,0.0320415,0.29642,0.0274027,0.249862
0.0358873,0.405379,0.0320525,0.29673,0.0274047,0.250075
0.0248357,0.327287,0.032032,0.296816,0.0273922,0.250296
0.0248357,0.327287,0.0320117,0.296902,0.0273796,0.250516
0.0248357,0.327287,0.0319915,0.296988,0.027367,0.250737
0.022279,0.252241,0.0319642,0.296862,0.0273731,0.250952
0.0181164,0.151263,0.0319254,0.296454,0.0273323,0.250459
0.0181164,0.151263,0.0318868,0.296049,0.0272916,0.249966
0.0246525,0.187765,0.0318667,0.295747,0.0272839,0.249683
0.0180776,0.162207,0.0318284,0.295376,0.0272433,0.249272
0.0180776,0.162207,0.0317903,0.295007,0.0272174,0.248645
0.0122284,0.127347,0.0317362,0.294544,0.0271823,0.247444
0.0104873,0.0935977,0.0316777,0.293991,0.0271384,0.246074
0.0104873,0.0935977,0.0316195,0.29344,0.0270634,0.244758
0.0104873,0.0935977,0.0315616,0.292893,0.0269584,0.243861
0.0313581,0.277728,0.031561,0.292851,0.0269578,0.243885
0.0313581,0.277728,0.0315605,0.29281,0.0269572,0.243909
0.0313581,0.277728,0.0315599,0.292769,0.0269363,0.24451
0.0203585,0.213666,0.0315296,0.292555,0.0268923,0.244637
0.0188722,0.160958,0.0314954,0.292199,0.0268409,0.244501
0.0188722,0.160958,0.0314613,0.291845,0.0268252,0.244595
0.0323943,0.259013,0.0314639,0.291757,0.0268709,0.244854
0.0259764,0.15762,0.0314491,0.291397,0.0268845,0.244607
0.0309469,0.350465,0.0314478,0.291555,0.0269361,0.245565
0.035431,0.398959,0.0314584,0.291842,0.0270102,0.246713
0.035431,0.398959,0.031469,0.292127,0.0270843,0.247861
0.0266983,0.259552,0.0314563,0.29204,0.0271147,0.248313
0.0243168,0.243566,0.0314374,0.291912,0.0271038,0.248224
0.0243168,0.243566,0.0314187,0.291784,0.0270922,0.248588
0.02355,0.206544,0.0313979,0.29156,0.0270768,0.248766
0.0170045,0.18408,0.0313602,0.291278,0.0270594,0.248889
0.0170045,0.18408,0.0313226,0.290997,0.0270603,0.249035
0.0165693,0.259189,0.0312841,0.290914,0.0270589,0.249557
0.0215558,0.155978,0.0312587,0.290563,0.0270825,0.249563
0.0215558,0.155978,0.0312335,0.290213,0.0271524,0.249694
0.0215558,0.155978,0.0312085,0.289866,0.0272223,0.249825
0.0232601,0.156384,0.0311879,0.289521,0.0273008,0.249957
0.0232601,0.156384,0.0311675,0.289177,0.0272832,0.249301
0.0232601,0.156384,0.0311472,0.288836,0.0272463,0.249193
0.0242075,0.118606,0.0311294,0.2884,0.0272142,0.248896
0.0224186,0.207471,0.0311071,0.288193,0.0272069,0.249061
0.0224186,0.207471,0.0310849,0.287987,0.0272051,0.248826
0.0139756,0.204682,0.0310414,0.287775,0.027161,0.248576
0.0136006,0.129127,0.0309971,0.287372,0.0270799,0.247148
0.0136006,0.129127,0.0309531,0.286971,0.0269337,0.245782
0.0155839,0.165591,0.0309143,0.286665,0.0267974,0.244598
0.011949,0.152513,0.0308665,0.286327,0.0265905,0.243161
0.0123365,0.12187,0.0308199,0.285914,0.0263328,0.241516
0.0112238,0.155041,0.0307708,0.285586,0.0260695,0.240037
0.00975429,0.10421,0.0307183,0.285132,0.0257511,0.237184
0.00975429,0.10421,0.030666,0.284681,0.0255517,0.235221
0.00975429,0.10421,0.030614,0.284232,0.0253524,0.233257
0.00955883,0.165001,0.0305617,0.283936,0.025152,0.231597
0.00811471,0.12762,0.0305062,0.283549,0.0249444,0.22975
0.00811471,0.12762,0.0304509,0.283164,0.0248024,0.22868
0.017559,0.182332,0.0304191,0.282916,0.0247091,0.228231
0.0151972,0.142819,0.0303817,0.282572,0.0246041,0.227584
0.0151972,0.142819,0.0303445,0.282229,0.024499,0.226937
0.0128092,0.0924048,0.0303016,0.281765,0.0243821,0.226038
0.00894379,0.0827786,0.0302496,0.28128,0.0242458,0.225091
0.00894379,0.0827786,0.0301977,0.280797,0.0239518,0.2223
0.0087982,0.0986745,0.0301458,0.280355,0.0237136,0.220107
0.0125699,0.149333,0.0301032,0.280038,0.0235515,0.219501
0.0168811,0.138097,0.0300713,0.279695,0.0234547,0.218474
0.0168811,0.138097,0.0300395,0.279354,0.0233648,0.217425
0.016146,0.105787,0.0300061,0.278936,0.0233125,0.217004
0.016146,0.105787,0.0299729,0.278521,0.023256,0.216426
0.0158175,0.124329,0.029939,0.278152,0.0232183,0.216136
0.0132093,0.163973,0.0298991,0.27788,0.023153,0.215231
0.0119203,0.157852,0.0298563,0.277594,0.0230859,0.215192
0.0118005,0.108832,0.0298134,0.277193,0.0230307,0.214964
0.010792,0.11661,0.0297683,0.276813,0.0229822,0.21473
0.010792,0.11661,0.0297234,0.276434,0.0229456,0.214675
0.0102354,0.0933564,0.0296775,0.276002,0.0229174,0.214499
0.010447,0.124915,0.0296322,0.275647,0.0228886,0.214652
0.010447,0.124915,0.0295872,0.275293,0.0228799,0.214548
0.010447,0.124915,0.0295424,0.274941,0.0228644,0.2146
0.00884428,0.0771334,0.029494,0.274478,0.0228413,0.214429
